episode,payload_kg,time,optimal_mu,sigma_avg,e_deg_avg,de_deg_avg,tau_prev_avg,q_d_1_deg,q_1_deg,e_1_deg,sigma_1,dq_d_1_deg_s,dq_1_deg_s,de_1_deg_s,tau_1_Nm,q_d_2_deg,q_2_deg,e_2_deg,sigma_2,dq_d_2_deg_s,dq_2_deg_s,de_2_deg_s,tau_2_Nm,q_d_3_deg,q_3_deg,e_3_deg,sigma_3,dq_d_3_deg_s,dq_3_deg_s,de_3_deg_s,tau_3_Nm
0,0.8349816305020089,1.8319999999999999,0.003171717171717172,-43.14545412451523,-0.3652493735165105,-13.925504243194395,4.073509607680075,21.46954589112454,21.76497370251144,-0.29542781138689994,-34.89394777783875,-149.03076911566754,-137.7710462487808,-11.259722866886749,2.553381296387526,36.736248915790966,37.28657418943323,-0.5503252736422639,-64.26077934696761,-279.9448557674013,-259.7100983118148,-20.23475745558649,12.537534303611155,32.019104820741404,32.26909985626177,-0.24999503552036756,-30.28163524873935,-126.7443555238953,-116.46232311678534,-10.282032407109947,0.44163064119689643
0,0.8349816305020089,1.8359999999999999,0.0030707070707070706,-44.954287437251566,-0.3916100433960847,-13.625483965564792,5.177515413731859,20.851540198258583,21.168172338474278,-0.31663214021569364,-35.98929645592853,-158.89487501030897,-148.23614977163592,-10.658725238673043,3.1328412131650225,35.57821737229659,36.16599465570502,-0.587777283408423,-67.28567332763663,-297.99193388450925,-277.72844322954643,-20.26349065496279,14.106447315402018,31.491168686850287,31.761589393414425,-0.2704207065641373,-31.58789252818953,-136.42364494174686,-126.46940893868832,-9.954236003058547,0.9615643881531668
0,0.8349816305020089,1.8399999999999999,0.0030202020202020202,-46.244953480502375,-0.4145390745385173,-13.081827517420988,6.066950972240069,20.198386891042066,20.53230238168174,-0.33391549063966963,-36.5655820060467,-166.63936791955155,-156.78702516467843,-9.852342754873124,3.5712980872007645,34.352313444714895,34.97404094372127,-0.6217274990063804,-69.64284246312178,-313.8899432591523,-293.9853007165409,-19.90464254261135,15.383476367874518,30.92771566120743,31.21568989517693,-0.2879742339695017,-32.52643597233863,-144.55397094159989,-135.0654736868214,-9.488497254778492,1.4029054715282394
0,0.8349816305020089,1.8439999999999999,0.00296969696969697,-47.07477336212761,-0.4338662125128599,-12.365476361098816,6.78589330886784,19.518425254902173,19.86560851525348,-0.3471832603513074,-36.67471164949976,-172.33440009783047,-163.43434927643528,-8.900050821395167,3.9301163948582025,33.067097826223375,33.71884749864014,-0.6517496724167632,-71.39701199042696,-327.6523381522237,-308.3952999551378,-19.25703819708591,16.58946632589484,30.33473691931749,30.637402624087997,-0.30266570477050914,-33.1525964464561,-151.2410241147091,-142.3016840498937,-8.939340064815369,1.8195351536324698
0,0.8349816305020089,1.8479999999999999,0.0030202020202020202,-47.553806852089885,-0.44939947084422843,-11.60184918455161,7.4463726247951705,18.819711690259425,19.176037894391385,-0.35632620413196087,-36.40871933967051,-176.0501521760541,-168.14752916694044,-7.902623009113645,4.074364995787808,31.731094739497102,32.40846777237767,-0.6773730328805644,-72.69284053902172,-339.2827474302873,-320.77974952171076,-18.502997908576575,17.116831115471534,29.717787468289757,30.032286643809915,-0.3144991755201601,-33.55986067757741,-156.5958165752307,-148.19588993926612,-8.399926635964604,2.070463610917894
0,0.8349816305020089,1.8519999999999999,0.0030707070707070706,-47.520908220778935,-0.4617102558598947,-10.584087751987353,7.753886574059078,18.110024037493737,18.471861027752766,-0.36183699025902866,-35.65361925163407,-177.8548722359233,-171.14821220501153,-6.706660030911775,4.156606338537688,30.35283584678108,31.05210383065273,-0.6992679838716499,-73.25735415804348,-348.77291252812364,-331.45699707981214,-17.315915448311493,17.566405600839875,29.081970386715643,29.40599618016465,-0.3240257934490056,-33.65175125265924,-160.73213707782094,-153.00244930108215,-7.729687776738792,2.298155320124633
0,0.8349816305020089,1.8559999999999999,0.003121212121212121,-47.13652799651929,-0.47044974360113295,-9.500548508428661,8.007055753167398,17.396872712372037,17.760365321900014,-0.36349260952797524,-34.54051305532588,-177.8134159710764,-172.35231167798855,-5.461104293087865,4.174749340580467,28.940911439272114,29.65761083487591,-0.7166993956037975,-73.31125733646262,-356.10113308650887,-340.12582739835005,-15.975305688158814,17.903610670032577,28.43193037166719,28.763087597338814,-0.33115722567162625,-33.5578135977694,-163.76440235329557,-156.69916680925627,-7.065235544039305,2.4985151134166
0,0.8349816305020089,1.8599999999999999,0.003171717171717172,-46.446274860137514,-0.475653925903378,-8.393960787867274,8.192291708009883,16.687516709725127,17.048888454442917,-0.36137174471778977,-33.110797876986986,-175.98624778785833,-171.78518948829455,-4.201058299563803,4.132483822296019,27.504026782089007,28.233534582922054,-0.7295078008330459,-72.90084301993643,-361.23125901022314,-346.6910400569304,-14.540218953292753,18.121875360976844,27.771855167889278,28.107937400048577,-0.33608223215929833,-33.32718368348913,-165.80581414483592,-159.36520903409067,-6.440605110745267,2.673201376754546
0,0.8349816305020089,1.8639999999999999,0.003171717171717172,-45.465287796211825,-0.4774307387720342,-7.270828694449091,8.309186853342469,15.988982730069171,16.34459321558298,-0.35561048551380753,-31.382220854862904,-172.42884937795466,-169.49546736419637,-2.9333820137583007,4.080896649487083,26.05106136719033,26.788697342047694,-0.7376359748573643,-72.02621724675092,-364.1122554520261,-351.0969161938643,-13.015339258161777,18.473178770593236,27.1054838585085,27.444529614453433,-0.33904575594493075,-32.98742528702166,-166.96671596058877,-161.10295114916158,-5.863764811427196,2.892916411860175
0,0.8349816305020089,1.8679999999999999,0.003171717171717172,-44.27543867766988,-0.47566135255006087,-6.222530473665013,8.482330610646832,15.30808591470149,15.6542712844269,-0.3461853697254091,-29.415145739635463,-167.19147707464322,-165.47116091304048,-1.720316161602734,3.963869367988716,24.5911287384728,25.331794088214203,-0.7406653497414046,-70.79609683653027,-364.6783599846857,-353.1354911274678,-11.542868857217893,18.67173403944128,26.436121440204566,26.776254778387937,-0.34013333818336894,-32.61507345684392,-167.3530380565934,-161.948631654419,-5.404406402174409,3.0893776050080826
0,0.8349816305020089,1.8719999999999999,0.003121212121212121,-42.816855948780656,-0.47064638061608255,-5.1651454994940496,8.574993670812693,14.651450913472026,14.984823991556674,-0.33337307808464917,-27.17275070078016,-160.31920924060455,-159.81630478659633,-0.5029044540082285,3.823293083579832,23.133634487312843,23.87246772720604,-0.738833239893196,-69.09404642261826,-362.8498459188332,-352.8624586876706,-9.987387231162575,18.974138822395478,25.766659554055753,26.106392377926156,-0.3397328238704025,-32.18377072294354,-167.06472140172136,-162.05957658841,-5.005144813311346,3.341208634944368
0,0.8349816305020089,1.876,0.0030707070707070706,-41.1446495944383,-0.4622755624333295,-4.162604599771941,8.71288018030656,14.025532240776654,14.342701356721062,-0.31716911594440883,-24.691539871827306,-151.85222756944623,-152.53421697317162,0.6819894037253986,3.6109298996431294,21.688329971122133,22.420055695985162,-0.7317257248630304,-66.9900833845305,-358.53439968632017,-350.08237429083215,-8.452025395488057,19.109313972858427,25.099603668990795,25.437535515483347,-0.33793184649254937,-31.752325526957115,-166.19401986519273,-161.47624205763958,-4.717777807553165,3.5804439393218193
0,0.8349816305020089,1.88,0.0030202020202020202,-39.19247547584987,-0.4507920106499966,-3.129114623850144,8.766895937274457,13.436633092916455,13.734436100785334,-0.29780300786887953,-21.93255860866262,-141.82627960580163,-143.71796162664936,1.891682020847741,3.3288241351445227,20.265359289822282,20.98485825074818,-0.7194989609258968,-64.35786138969283,-351.62911140760957,-344.8311668919885,-6.79794451562109,19.08772843647809,24.437107395134213,24.772181458289424,-0.33507406315521343,-31.287006429194157,-164.82359389427305,-160.34251251749595,-4.481081376777083,3.814990427341832
0,0.8349816305020089,1.884,0.0029191919191919194,-36.93527698548108,-0.4362457100459607,-2.03562018180423,8.743847666321482,12.89092200393024,13.166297895257232,-0.2753758913269923,-18.885318394961747,-130.2732726104703,-133.41802552166794,3.144752911197639,2.9924206881964617,18.87529707986126,19.577305458993965,-0.7020083791327081,-61.1387466768201,-342.0230649968344,-337.044988650631,-4.97807634620345,19.132841879346163,23.78101491783661,24.112367777514795,-0.3313528596781817,-30.78176588466141,-163.0243284741399,-158.75079136373304,-4.273537110406879,4.132406631344748
0,0.8349816305020089,1.888,0.0028686868686868686,-34.431807991630336,-0.41842435724279886,-0.9578594122064246,8.752556399629123,12.394446912032693,12.644286898908847,-0.2498399868761542,-15.579527995734406,-117.22195018490889,-121.62962113926682,4.407670954357928,2.5590101205797495,17.529174769847607,18.20786780992893,-0.6786930400813243,-57.41615596702132,-329.60049717455075,-326.47978441403535,-3.1207127605153815,18.761784477634436,23.132912767341093,23.45965281211201,-0.3267400447709182,-30.299740012135278,-160.85283361818517,-156.69229718772337,-4.16053643046182,4.368515832374492
0,0.8349816305020089,1.892,0.002818181818181818,-31.539409860918624,-0.3976837806558839,0.275292591552087,8.563103476862892,11.953146402450969,12.174602840934144,-0.22145643848317406,-11.952102274924638,-102.69860228247725,-108.46301508620654,5.764412803729286,2.0525257128377987,16.23849310246485,16.8884392926175,-0.6499461901526491,-52.94002467018502,-314.2444742660823,-313.3001448081092,-0.9443294579730918,18.234811556528715,22.49419224889113,22.81584096222296,-0.32164871333182854,-29.726102637646214,-158.34861766462564,-154.3544120935257,-3.9942055710999327,4.616830898462869
0,0.8349816305020089,1.896,0.002767676767676768,-28.288373949721887,-0.37381678202363905,1.6169686121692397,8.30138938927646,11.572858093772874,11.763046861543115,-0.19018876777024066,-8.025210488873253,-86.72775617918577,-93.91764711193179,7.1898909327460006,1.4700890381467864,15.015218975718948,15.63047496128762,-0.6152559855686728,-47.75273948899242,-295.84101322480655,-297.308752581308,1.4677393565014039,17.53502484546319,21.866123826024086,22.18212941875609,-0.31600559273200374,-29.087171871299983,-155.53096276713669,-151.724238314397,-3.8067244527396844,4.876024531676182
