time,optimal_mu,sigma_avg,e_deg_avg,de_deg_avg,tau_prev_avg,q_d_1_deg,q_1_deg,e_1_deg,sigma_1,dq_d_1_deg_s,dq_1_deg_s,de_1_deg_s,tau_1_Nm,q_d_2_deg,q_2_deg,e_2_deg,sigma_2,dq_d_2_deg_s,dq_2_deg_s,de_2_deg_s,tau_2_Nm,q_d_3_deg,q_3_deg,e_3_deg,sigma_3,dq_d_3_deg_s,dq_3_deg_s,de_3_deg_s,tau_3_Nm
1.54,0.0038282828282828283,4.863178783265646,0.0011999865216252824,4.767179861535623,2.742091647153185,5.808841441962237,6.006532020644784,-0.19769057868254705,-13.722151868920864,-92.69770579529253,-94.79080022097544,2.093094425682899,3.494638676426064,22.478528476404307,22.308012012851517,0.17051646355279232,14.57854969629452,81.94863271651285,81.0114001044417,0.9372326120711352,-3.2342854298700394,7.321204825409164,7.290430750714534,0.03077407469463058,13.73313852242328,21.902484834847545,10.631272287994712,11.271212546852833,0.6209013315655323
1.544,0.004181818181818182,6.492191017160904,0.01690630642522012,5.139686503143294,2.4499418126205454,5.453800615292387,5.635291893399577,-0.18149127810719026,-11.460439143837586,-84.36875832907235,-87.42762143380999,3.0588631047376333,3.224242300749108,22.801622558172383,22.63599163623362,0.16563092193876613,13.680782663899151,79.40483722280024,78.97452831400237,0.4303089087978608,-3.015623918157321,7.443877834242682,7.377298558798597,0.06657927544408448,17.25622953142115,39.718633808692836,27.78874631279844,11.92988749589439,0.34868682571274934
1.548,0.004535353535353536,8.164623830447635,0.03335637698880427,5.496113671343294,2.1961843482063927,5.133891375329657,5.297289516102935,-0.16339814077327744,-9.096337680024371,-75.12339107242451,-79.09890465426233,3.975513581837824,2.9891167998570385,23.11376717418671,22.953854339128718,0.15991283505799178,12.780107333927273,76.49242964965363,76.50534912036571,-0.01291947071206981,-2.8211622715789457,7.638953895878707,7.535399459197008,0.10355443668169846,20.810101837440005,58.08908221966166,45.56333531675753,12.525746902904128,0.11051954504141509
1.552,0.004888888888888889,9.88861026789247,0.05056295238399119,5.843574077173177,1.9735995388257994,4.85281348671299,4.99621486229268,-0.1434013755796896,-6.614293239763175,-64.94435217526711,-69.8021689818791,4.857816806611993,2.7836640962692973,23.413561995369612,23.260104283094297,0.15345771227531585,11.88089021890167,73.25379708792521,73.64952385104881,-0.3957267631235976,-2.6457110613040933,7.908590491999975,7.766957971543627,0.1416325204563473,24.399233824538918,76.98328534751928,63.91465315948815,13.068632188031135,-0.10000523772053
1.556,0.00504040404040404,11.671628836802935,0.06854791136010947,6.187795927994177,1.843126798431307,4.614336557927521,4.735816321359223,-0.12147976343170187,-4.001928983241963,-53.81395128307603,-59.530403374370216,5.716452091294188,2.631950045378456,23.69979755089011,23.55342246912321,0.1463750817669037,10.991569332940195,69.74212506284155,70.46056227125365,-0.7184372084121011,-2.5353961975365134,8.25482017865886,8.074071762913734,0.1807484157451266,28.025246160710573,96.3694085383252,82.80403563722476,13.565372901100444,-0.4304807170852432
1.56,0.00493939393939394,13.552764619208924,0.08722984380435202,6.574377114860763,1.8659423200000707,4.422301876448382,4.519845745429705,-0.09754386898132232,-1.244159728226264,-41.71399994485901,-48.27334973513854,6.559349790279522,2.4955354071012272,23.971498995872345,23.832829237334817,0.1386697585375296,10.141998156204146,66.02163342902267,66.97321595582089,-0.9515825267982239,-2.474458959599233,8.679545760306576,8.458982118449727,0.2205636418568488,31.760455429648893,116.21452518986395,102.09916110876296,14.11536408110099,-0.9523383622227352
1.564,0.004636363636363636,15.571863648972741,0.10656783513912575,7.04643683784268,1.9741109096410652,4.280624558368649,4.35220898484413,-0.07158442647548144,1.6901326856615704,-28.625712321832705,-36.04259912553279,7.416886803700086,2.326516600136911,24.227970618322292,24.097514217454236,0.13045640086805493,9.353402053977442,62.167708567906836,63.25081858337379,-1.0831100154669522,-2.4366186553579787,9.184536380177773,8.92370484915297,0.2608315310248037,35.6720562072792,136.48488622280033,121.67935249750543,14.805533725294902,-1.7024351182977204
1.568,0.004282828282828282,17.768363142526418,0.12658282594220258,7.64173706715021,2.1551901245975364,4.19329617787372,4.236930087656284,-0.04363390978256358,4.840765260349283,-14.529562512629361,-22.86104055558373,8.33147804295437,2.084770873490421,24.4688406644156,24.34689929448169,0.12194136993390797,8.644196986086044,58.26692916716124,59.37804177578783,-1.111112608626595,-2.383179173847288,9.771424850088978,9.469983832413716,0.3014410176752633,39.820127181143924,157.14628062579806,141.4414348586752,15.704845767122857,-2.6129990977633257
1.572,0.0038787878787878787,20.156406071861845,0.1474200693659283,8.362800522587579,2.3603163817003447,4.164388058267614,4.17810044873308,-0.013712390465466084,8.241938303868121,0.5948854077000798,-8.744044133405328,9.338929541105408,1.7373943300015062,24.69410605165958,24.58068386290755,0.11342218875203408,8.023606228161048,54.416989961761594,55.46715883376328,-1.0501688720016797,-2.313879802520855,10.441706625184157,10.09915621537294,0.34255040981121687,44.20367368355636,178.16447137011238,161.36483047145336,16.799640898659007,-3.760939743739693
1.576,0.003575757575757576,22.680256237737822,0.16923932625919616,9.141110137002128,2.6040712920873514,4.1980552611353215,4.179768273418727,0.018286987716594583,11.823368740584428,16.60022722127611,6.2398174980192485,10.360409723256861,1.2765382315646179,24.904176584109692,24.799060296230355,0.10511628787933908,7.5477663460813424,50.77517495919962,51.636711643465404,-0.8615366842657832,-2.1870951226101627,11.196740621049878,10.812425917868223,0.3843147031816549,48.66963362654769,199.21119007395774,181.28673270194244,17.924457372015304,-4.952104209925501
1.58,0.0033232323232323235,24.902454640549998,0.19201906434132887,9.54092949324369,2.8052458547000945,4.297189876037823,4.2450970673486745,0.052092808689148486,15.101193024492733,32.7511960971101,21.817427767749248,10.933768329360856,0.6872426586088392,25.10030745133318,25.002821392784625,0.09748605854855605,7.33878747362416,47.6536652025624,48.11376241282272,-0.46009721026032385,-2.016486473695445,12.035396145775819,11.608917819989538,0.42647832578628214,52.267383423533104,218.96259939953703,200.81348203890647,18.149117360630537,-6.261513471033795
1.584,0.003171717171717172,26.645303990495403,0.21364752329350511,9.553502127014994,2.9884142011126933,4.460064829912202,4.3749795868638435,0.08508524304835886,17.8632372976748,48.326902869154566,37.27048501534847,11.056417853806092,0.05550248869242097,25.28540590573019,25.193927563735546,0.09147834199464658,7.422879303276263,45.2947248804329,45.19011293672836,0.10461194370453707,-1.817707311001565,12.948441416246174,12.484062431408665,0.4643789848375099,54.649795370535145,236.2035351898204,218.70405860628605,17.499476583534353,-7.427558425005655
