e_deg,edot_deg,mu
-17.974683544303797,10.37974683544304,0.0025878733407634705
-17.974683544303797,10.88607594936709,0.0025878704560575567
-17.974683544303797,11.392405063291143,0.0025878675563230347
-17.974683544303797,11.898734177215193,0.002587864641746947
-17.974683544303797,12.405063291139243,0.002587861712516861
-17.974683544303797,12.911392405063296,0.002587858768820854
-17.974683544303797,13.417721518987342,0.0025878558108474873
-17.974683544303797,13.924050632911396,0.0025878528387857907
-17.974683544303797,14.430379746835442,0.0025878498528252416
-17.974683544303797,14.936708860759495,0.0025878468531557427
-17.974683544303797,15.443037974683548,0.0025878438399676057
-17.974683544303797,15.949367088607595,0.0025878408134515293
-17.974683544303797,16.455696202531648,0.002587837773798579
-17.974683544303797,16.9620253164557,0.002587834721200169
-17.974683544303797,17.468354430379748,0.0025878316558480396
-17.974683544303797,17.9746835443038,0.002587828577934239
-17.974683544303797,18.481012658227854,0.0025878254876511063
-17.974683544303797,18.9873417721519,0.0025878223851912453
-17.974683544303797,19.493670886075954,0.0025878192707475102
-17.974683544303797,20.0,0.0025878161445129838
-17.468354430379748,-20.0,0.002588012310340098
-17.468354430379748,-19.49367088607595,0.002588010638085919
-17.468354430379748,-18.9873417721519,0.002588008941275617
-17.468354430379748,-18.481012658227847,0.0025880072200299463
-17.468354430379748,-17.974683544303797,0.002588005474471272
-17.468354430379748,-17.468354430379748,0.0025880037047235514
-17.468354430379748,-16.962025316455694,0.002588001910912323
-17.468354430379748,-16.455696202531644,0.0025880000931646895
-17.468354430379748,-15.949367088607595,0.002587998251609304
-17.468354430379748,-15.443037974683545,0.0025879963863763527
-17.468354430379748,-14.936708860759493,0.002587994497597543
-17.468354430379748,-14.430379746835442,0.002587992585406085
-17.468354430379748,-13.924050632911392,0.0025879906499366775
-17.468354430379748,-13.417721518987342,0.0025879886913254928
-17.468354430379748,-12.91139240506329,0.0025879867097101565
-17.468354430379748,-12.40506329113924,0.002587984705229738
-17.468354430379748,-11.89873417721519,0.0025879826780247296
-17.468354430379748,-11.39240506329114,0.0025879806282370307
-17.468354430379748,-10.886075949367088,0.002587978556009933
-17.468354430379748,-10.379746835443036,0.002587976461488103
-17.468354430379748,-9.873417721518987,0.0025879743448175624
-17.468354430379748,-9.367088607594937,0.0025879722061456787
-17.468354430379748,-8.860759493670885,0.0025879700456211373
-17.468354430379748,-8.354430379746834,0.0025879678633939354
-17.468354430379748,-7.848101265822784,0.002587965659615356
-17.468354430379748,-7.341772151898734,0.0025879634344379556
-17.468354430379748,-6.835443037974683,0.0025879611880155447
-17.468354430379748,-6.329113924050631,0.002587958920503169
-17.468354430379748,-5.822784810126581,0.002587956632057096
-17.468354430379748,-5.3164556962025316,0.0025879543228347914
-17.468354430379748,-4.81012658227848,0.002587951992994905
-17.468354430379748,-4.3037974683544284,0.0025879496426972504
-17.468354430379748,-3.7974683544303787,0.0025879472721027884
-17.468354430379748,-3.291139240506329,0.002587944881373609
-17.468354430379748,-2.784810126582279,0.0025879424706729106
-17.468354430379748,-2.278481012658226,0.0025879400401649833
-17.468354430379748,-1.772151898734176,0.002587937590015189
-17.468354430379748,-1.2658227848101262,0.0025879351203899454
-17.468354430379748,-0.7594936708860729,0.0025879326314567045
-17.468354430379748,-0.2531645569620231,0.0025879301233839346
-17.468354430379748,0.25316455696202667,0.002587927596341101
-17.468354430379748,0.7594936708860764,0.0025879250504986487
-17.468354430379748,1.2658227848101262,0.00258792248602798
-17.468354430379748,1.7721518987341796,0.0025879199031014393
-17.468354430379748,2.2784810126582293,0.002587917301892291
-17.468354430379748,2.784810126582279,0.0025879146825747014
-17.468354430379748,3.2911392405063324,0.0025879120453237187
-17.468354430379748,3.797468354430382,0.0025879093903152543
-17.468354430379748,4.303797468354432,0.0025879067177260635
-17.468354430379748,4.810126582278482,0.002587904027733725
-17.468354430379748,5.3164556962025316,0.002587901320516621
-17.468354430379748,5.822784810126585,0.002587898596253919
-17.468354430379748,6.329113924050635,0.0025878958551255526
-17.468354430379748,6.835443037974684,0.0025878930973122004
-17.468354430379748,7.341772151898738,0.0025878903229952658
-17.468354430379748,7.8481012658227876,0.002587887532356857
-17.468354430379748,8.354430379746837,0.0025878847255797715
-17.468354430379748,8.860759493670887,0.0025878819028474706
-17.468354430379748,9.367088607594937,0.0025878790643440626
-17.468354430379748,9.87341772151899,0.002587876210254282
-17.468354430379748,10.37974683544304,0.0025878733407634705
-17.468354430379748,10.88607594936709,0.0025878704560575567
-17.468354430379748,11.392405063291143,0.0025878675563230347
-17.468354430379748,11.898734177215193,0.002587864641746947
-17.468354430379748,12.405063291139243,0.002587861712516861
-17.468354430379748,12.911392405063296,0.002587858768820854
-17.468354430379748,13.417721518987342,0.0025878558108474873
-17.468354430379748,13.924050632911396,0.0025878528387857907
-17.468354430379748,14.430379746835442,0.0025878498528252416
-17.468354430379748,14.936708860759495,0.0025878468531557427
-17.468354430379748,15.443037974683548,0.0025878438399676057
-17.468354430379748,15.949367088607595,0.0025878408134515293
-17.468354430379748,16.455696202531648,0.002587837773798579
-17.468354430379748,16.9620253164557,0.002587834721200169
-17.468354430379748,17.468354430379748,0.0025878316558480396
-17.468354430379748,17.9746835443038,0.002587828577934239
-17.468354430379748,18.481012658227854,0.0025878254876511063
-17.468354430379748,18.9873417721519,0.0025878223851912453
-17.468354430379748,19.493670886075954,0.0025878192707475102
-17.468354430379748,20.0,0.0025878161445129838
-16.962025316455694,-20.0,0.002588012310340098
-16.962025316455694,-19.49367088607595,0.002588010638085919
-16.962025316455694,-18.9873417721519,0.002588008941275617
-16.962025316455694,-18.481012658227847,0.0025880072200299463
-16.962025316455694,-17.974683544303797,0.002588005474471272
-16.962025316455694,-17.468354430379748,0.0025880037047235514
-16.962025316455694,-16.962025316455694,0.002588001910912323
-16.962025316455694,-16.455696202531644,0.0025880000931646895
-16.962025316455694,-15.949367088607595,0.002587998251609304
-16.962025316455694,-15.443037974683545,0.0025879963863763527
-16.962025316455694,-14.936708860759493,0.002587994497597543
-16.962025316455694,-14.430379746835442,0.002587992585406085
-16.962025316455694,-13.924050632911392,0.0025879906499366775
-16.962025316455694,-13.417721518987342,0.0025879886913254928
-16.962025316455694,-12.91139240506329,0.0025879867097101565
-16.962025316455694,-12.40506329113924,0.002587984705229738
-16.962025316455694,-11.89873417721519,0.0025879826780247296
-16.962025316455694,-11.39240506329114,0.0025879806282370307
-16.962025316455694,-10.886075949367088,0.002587978556009933
-16.962025316455694,-10.379746835443036,0.002587976461488103
-16.962025316455694,-9.873417721518987,0.0025879743448175624
-16.962025316455694,-9.367088607594937,0.0025879722061456787
-16.962025316455694,-8.860759493670885,0.0025879700456211373
-16.962025316455694,-8.354430379746834,0.0025879678633939354
-16.962025316455694,-7.848101265822784,0.002587965659615356
-16.962025316455694,-7.341772151898734,0.0025879634344379556
-16.962025316455694,-6.835443037974683,0.0025879611880155447
-16.962025316455694,-6.329113924050631,0.002587958920503169
-16.962025316455694,-5.822784810126581,0.002587956632057096
-16.962025316455694,-5.3164556962025316,0.0025879543228347914
-16.962025316455694,-4.81012658227848,0.002587951992994905
-16.962025316455694,-4.3037974683544284,0.0025879496426972504
-16.962025316455694,-3.7974683544303787,0.0025879472721027884
-16.962025316455694,-3.291139240506329,0.002587944881373609
-16.962025316455694,-2.784810126582279,0.0025879424706729106
-16.962025316455694,-2.278481012658226,0.0025879400401649833
-16.962025316455694,-1.772151898734176,0.002587937590015189
-16.962025316455694,-1.2658227848101262,0.0025879351203899454
-16.962025316455694,-0.7594936708860729,0.0025879326314567045
-16.962025316455694,-0.2531645569620231,0.0025879301233839346
-16.962025316455694,0.25316455696202667,0.002587927596341101
-16.962025316455694,0.7594936708860764,0.0025879250504986487
-16.962025316455694,1.2658227848101262,0.00258792248602798
